345214;1814939917;1814939978;(0.75, 0.112)
166441;1273673329;1273784950;(-1, -1)
345215;1814939917;1814194916;(0.0, 0.002)
151441;912507990;912508083;(0.0, 0.0)
196441;1359113704;1359113642;(0.48333333333333334, 0.073)
330214;1758292789;1758292787;(0.016666666666666666, 0.005)
166442;1273673329;10981892211;(-1, -1)
345216;1814939917;1814939975;(0.16666666666666666, 0.063)
151442;912507990;912508090;(0.3333333333333333, 0.115)
196442;1359113704;1359113659;(-1, -1)
166443;1273673329;4232287899;(0.03333333333333333, 0.003)
151443;912507991;4569344520;(-1, -1)
196443;1359113705;1359113680;(0.13333333333333333, 0.026)
166444;1273673460;1273644765;(-1, -1)
196444;1359113705;1359113650;(0.4166666666666667, 0.112)
345217;1814939921;1814939982;(0.95, 0.11)
181441;1314905204;1314905301;(1.5833333333333333, 0.216)
330215;1758292790;1758292797;(0.0, 0.002)
181442;1314905204;1314905590;(0.8, 0.161)
345218;1814939921;1814939856;(0.016666666666666666, 0.003)
345219;1814939921;1814939978;(-1, -1)
181443;1314905204;1314905112;(0.11666666666666667, 0.035)
151444;912507991;5398651403;(0.0, 0.002)
151445;912507994;912508068;(0.0, 0.004)
166445;1273673460;1273452736;(0.5666666666666667, 0.114)
196445;1359113705;1359113751;(0.0, 0.001)
151446;912507994;912508059;(0.0, 0.003)
330216;1758292790;1758292783;(0.15, 0.041)
345220;1814939921;1814939862;(0.0, 0.001)
196446;1359113707;1359113685;(0.1, 0.031)
151447;912507995;107772857;(0.0, 0.003)
345221;1814939924;1814939887;(-1, -1)
196447;1359113707;1359113785;(0.7666666666666667, 0.164)
196448;1359113707;1359113734;(-1, -1)
196449;1359113708;675163915;(0.16666666666666666, 0.05)
196450;1359113708;1359113664;(0.0, 0.0)
196451;1359113708;675163880;(0.0, 0.003)
196452;1359113713;1359113732;(2.7333333333333334, 0.513)
196453;1359113713;1359113776;(0.0, 0.001)
181444;1314905208;1314905972;(0.016666666666666666, 0.001)
181445;1314905208;4273966851;(0.85, 0.161)
151448;912507997;912507932;(0.0, 0.0)
330217;1758292790;1758292810;(0.36666666666666664, 0.106)
181446;1314905208;1314905054;(1.2666666666666666, 0.105)
330218;1758292790;1756285439;(-1, -1)
345222;1814939924;1814939970;(0.1, 0.051)
181447;1314905210;5499459905;(0.0, 0.001)
330219;1758292792;1756285444;(0.1, 0.052)
196454;1359113713;1359113662;(-1, -1)
196455;1359113716;1359113659;(0.0, 0.001)
151449;912507997;912508034;(0.0, 0.003)
151450;912508002;912508056;(0.0, 0.0)
151451;912508004;912508066;(0.35, 0.116)
345223;1814939924;1814939971;(0.23333333333333334, 0.079)
151452;912508004;3023423291;(0.13333333333333333, 0.074)
345224;1814939926;1814939902;(0.25, 0.045)
151453;912508005;915282530;(0.0, 0.001)
151454;912508005;915282259;(0.0, 0.0)
166446;1273673460;1273878079;(0.0, 0.0)
166447;1273673460;1827925933;(0.2833333333333333, 0.109)
196456;1359113716;1359113729;(1.2166666666666666, 0.376)
181448;1314905210;1314905045;(0.0, 0.001)
196457;1359113716;1359113842;(0.4666666666666667, 0.155)
196458;1359113716;1359113772;(-1, -1)
181449;1314905210;8981663002;(4.983333333333333, 1.135)
330220;1758292792;1758292804;(0.15, 0.056)
345225;1814939926;1814939910;(0.16666666666666666, 0.024)
330221;1758292792;1760648534;(0.7, 0.081)
151455;912508010;915282098;(0.0, 0.003)
196459;1359113718;1359113675;(0.1, 0.052)
151456;912508010;915282669;(0.0, 0.003)
345226;1814939926;1814939969;(0.0, 0.004)
151457;912508016;912508010;(0.0, 0.0)
151458;912508016;912507964;(0.0, 0.0)
166448;1273673471;1273785888;(0.9333333333333333, 0.109)
196460;1359113718;1359113742;(0.95, 0.046)
166449;1273673471;1273599067;(0.0, 0.001)
330222;1758292792;1758292788;(0.38333333333333336, 0.082)
196461;1359113720;1359113755;(0.4166666666666667, 0.048)
330223;1758292793;1758292812;(-1, -1)
196462;1359113720;1359113697;(0.016666666666666666, 0.002)
330224;1758292793;1758292799;(0.1, 0.052)
330225;1758292793;1758292789;(0.08333333333333333, 0.033)
330226;1758292794;5574925543;(0.05, 0.03)
345227;1814939930;5794680330;(0.0, 0.003)
345228;1814939930;1814939862;(-1, -1)
345229;1814939930;1814939982;(0.0, 0.001)
196463;1359113720;1359113641;(0.0, 0.0)
181450;1314905223;1314905681;(0.38333333333333336, 0.156)
166450;1273673471;5434334833;(0.016666666666666666, 0.003)
151459;912508019;912507948;(0.0, 0.0)
151460;912508019;912507969;(0.0, 0.0)
345230;1814939931;1814939969;(0.15, 0.069)
345231;1814939931;1814939885;(0.0, 0.002)
181451;1314905223;1314905323;(1.4, 0.4)
181452;1314905223;1314905476;(0.11666666666666667, 0.037)
166451;1273673481;10741954179;(1.6, 0.808)
166452;1273673481;4333185560;(-1, -1)
330227;1758292794;1758292786;(0.0, 0.0)
181453;1314905226;1314905990;(0.0, 0.002)
181454;1314905226;1314905839;(0.31666666666666665, 0.049)
181455;1314905226;1314905736;(0.15, 0.05)
196464;1359113729;1359113737;(0.25, 0.05)
196465;1359113729;1359113716;(1.4166666666666667, 0.374)
196466;1359113729;1359113854;(0.43333333333333335, 0.154)
151461;912508021;912508092;(0.0, 0.0)
151462;912508021;915282198;(0.0, 0.002)
196467;1359113729;1359113608;(0.6833333333333333, 0.126)
151463;912508022;4124950364;(-1, -1)
196468;1359113731;1359113772;(0.16666666666666666, 0.05)
151464;912508022;31035116;(0.0, 0.001)
196469;1359113731;675163988;(0.0, 0.001)
196470;1359113731;1359113704;(-1, -1)
151465;912508023;912508055;(0.0, 0.001)
151466;912508023;912508053;(-1, -1)
196471;1359113732;1359113713;(3.3833333333333333, 0.513)
196472;1359113732;1359113681;(-1, -1)
166453;1273673510;1273542170;(0.0, 0.0)
166454;1273673510;1273835345;(0.15, 0.05)
166455;1273673510;1753960717;(-1, -1)
166456;1273673575;10978019536;(0.0, 0.003)
345232;1814939931;1814939977;(0.06666666666666667, 0.045)
151467;912508024;4293258610;(0.016666666666666666, 0.006)
345233;1814939931;1814939884;(0.016666666666666666, 0.009)
151468;912508025;2053915180;(-1, -1)
330228;1758292794;1758292803;(0.3, 0.154)
151469;912508025;912508004;(0.2833333333333333, 0.096)
330229;1758292795;5145700305;(0.016666666666666666, 0.006)
181456;1314905226;1314905538;(0.0, 0.002)
166457;1273673575;5434322555;(0.2, 0.056)
181457;1314905238;1314905112;(0.8333333333333334, 0.265)
181458;1314905238;1314905689;(0.4, 0.161)
196473;1359113732;1359113740;(0.0, 0.002)
345234;1814939937;1814940016;(0.0, 0.0)
196474;1359113734;1359113793;(0.0, 0.001)
345235;1814939937;1814939910;(0.0, 0.0)
151470;912508026;107774955;(0.0, 0.0)
196475;1359113734;1359113707;(-1, -1)
196476;1359113734;1359113749;(-1, -1)
345236;1814939937;1814939981;(0.13333333333333333, 0.048)
345237;1814939940;1814939987;(0.2, 0.063)
345238;1814939940;1814939878;(0.0, 0.002)
330230;1758292795;1758292808;(0.0, 0.005)
330231;1758292795;1758292807;(0.016666666666666666, 0.007)
151471;912508026;108066861;(0.0, 0.0)
181459;1314905238;1314905681;(0.38333333333333336, 0.153)
345239;1814939940;1814939833;(0.6666666666666666, 0.178)
181460;1314905239;1314905356;(-1, -1)
196477;1359113737;1359113729;(0.016666666666666666, 0.004)
151472;912508034;2053915128;(0.05, 0.008)
181461;1314905239;1272936073;(0.0, 0.002)
151473;912508037;2053915161;(0.0, 0.0)
151474;912508037;1354143299;(-1, -1)
345240;1814939945;1814939903;(0.08333333333333333, 0.038)
166458;1273673575;6292719925;(0.0, 0.002)
151475;912508039;1841915460;(0.0, 0.0)
181462;1314905239;1314905047;(0.0, 0.0)
151476;912508039;888357924;(0.6833333333333333, 0.105)
151477;912508039;888357945;(0.38333333333333336, 0.134)
196478;1359113737;1359113703;(0.0, 0.0)
330232;1758292795;1756940082;(0.2833333333333333, 0.083)
345241;1814939945;8792964498;(0.0, 0.0)
181463;1314905241;1314905718;(0.4166666666666667, 0.087)
166459;1273673588;1273542293;(0.0, 0.0)
181464;1314905241;1314905551;(8.5, 1.168)
166460;1273673588;1273507006;(0.0, 0.0)
181465;1314905241;1314905818;(0.15, 0.047)
181466;1314905241;1314905420;(0.0, 0.001)
181467;1314905242;1314905693;(0.0, 0.001)
330233;1758292796;1758292786;(0.0, 0.001)
181468;1314905242;1314905248;(-1, -1)
181469;1314905242;1314905741;(1.0833333333333333, 0.126)
181470;1314905248;1314905242;(0.18333333333333332, 0.059)
151478;912508041;912508057;(0.0, 0.0)
151479;912508041;912508043;(0.0, 0.001)
196479;1359113737;1359113794;(0.4, 0.059)
196480;1359113740;1359113791;(0.0, 0.0)
345242;1814939945;4332685352;(0.0, 0.001)
196481;1359113740;1359113700;(0.25, 0.049)
330234;1758292796;1758292803;(0.11666666666666667, 0.043)
196482;1359113740;1359113745;(0.0, 0.0)
151480;912508042;915282705;(0.0, 0.0)
196483;1359113740;1359113732;(0.45, 0.082)
151481;912508043;912507984;(0.016666666666666666, 0.002)
196484;1359113742;1359113763;(0.11666666666666667, 0.027)
166461;1273673590;10025856025;(0.0, 0.001)
181471;1314905248;1314905992;(0.0, 0.002)
345243;1814939946;1814939971;(0.0, 0.0)
181472;1314905248;1314905113;(0.48333333333333334, 0.123)
181473;1314905248;1314905822;(0.016666666666666666, 0.004)
181474;1314905255;1314905429;(0.0, 0.0)
330235;1758292796;1758292788;(0.0, 0.0)
166462;1273673701;1273515398;(0.23333333333333334, 0.056)
330236;1758292796;1758292804;(0.6166666666666667, 0.135)
345244;1814939946;1814939892;(0.3333333333333333, 0.13)
330237;1758292797;1758292809;(-1, -1)
196485;1359113742;1359113755;(0.016666666666666666, 0.002)
196486;1359113742;1359113718;(0.0, 0.0)
330238;1758292797;1758292790;(0.08333333333333333, 0.037)
330239;1758292797;9000138455;(0.35, 0.063)
181475;1314905255;1314905514;(0.08333333333333333, 0.048)
151482;912508043;912507946;(0.0, 0.0)
330240;1758292797;1756285443;(0.2, 0.109)
151483;912508049;912507948;(0.4, 0.135)
196487;1359113745;6292346037;(0.0, 0.0)
330241;1758292798;1758292783;(0.0, 0.002)
181476;1314905255;1314905152;(0.0, 0.002)
166463;1273673701;1273542769;(0.0, 0.0)
166464;1273673701;1752938058;(0.65, 0.202)
345245;1814939946;1814939965;(0.0, 0.001)
151484;912508049;912507969;(0.0, 0.0)
330242;1758292798;1759644142;(0.21666666666666667, 0.061)
151485;912508051;912508025;(0.0, 0.001)
330243;1758292798;1759644122;(0.0, 0.0)
151486;912508051;2053915161;(0.2833333333333333, 0.078)
330244;1758292798;1758292810;(0.13333333333333333, 0.041)
151487;912508051;912508088;(0.2833333333333333, 0.095)
330245;1758292799;1758292807;(-1, -1)
151488;912508053;593974693;(-1, -1)
330246;1758292799;1758292793;(0.0, 0.004)
330247;1758292799;1758292821;(0.0, 0.002)
330248;1758292800;1758292814;(0.0, 0.0)
166465;1273673701;1273980067;(1.4166666666666667, 0.225)
181477;1314905255;1314905627;(0.36666666666666664, 0.066)
196488;1359113745;2534627525;(0.0, 0.001)
166466;1273673824;1273820553;(0.11666666666666667, 0.084)
151489;912508054;912507974;(0.35, 0.12)
330249;1758292800;1760648534;(0.0, 0.002)
330250;1758292800;1758292785;(-1, -1)
151490;912508054;912507949;(0.0, 0.001)
151491;912508055;912507953;(0.2833333333333333, 0.094)
345246;1814939946;1814939887;(0.16666666666666666, 0.08)
196489;1359113745;1359113740;(0.23333333333333334, 0.054)
181478;1314905263;1314905515;(0.26666666666666666, 0.027)
196490;1359113749;1359113829;(0.5666666666666667, 0.104)
196491;1359113749;1359113751;(-1, -1)
196492;1359113749;1359113734;(0.25, 0.046)
330251;1758292800;1758292812;(0.45, 0.098)
330252;1758292801;1758292813;(0.08333333333333333, 0.038)
345247;1814939953;1814940039;(0.0, 0.0)
330253;1758292801;5574925543;(0.016666666666666666, 0.008)
345248;1814939953;4332685353;(0.0, 0.0)
330254;1758292801;1758292815;(-1, -1)
345249;1814939953;1814940000;(0.21666666666666667, 0.113)
166467;1273673824;1273543271;(0.2833333333333333, 0.097)
166468;1273673824;1571276183;(0.016666666666666666, 0.01)
196493;1359113751;1359113749;(0.0, 0.001)
196494;1359113751;1359113754;(0.0, 0.0)
151492;912508055;912508084;(0.0, 0.002)
151493;912508056;912507994;(0.0, 0.002)
151494;912508056;912508054;(0.0, 0.004)
151495;912508057;2053915188;(-1, -1)
330255;1758292803;1758292794;(0.0, 0.0)
181479;1314905263;1314905750;(0.13333333333333333, 0.069)
181480;1314905263;4683671637;(-1, -1)
166469;1273673968;1577277137;(0.2, 0.113)
181481;1314905267;10900939269;(1.1666666666666667, 0.289)
166470;1273673968;1273788707;(-1, -1)
181482;1314905267;1314905486;(0.03333333333333333, 0.004)
345250;1814939959;1814939993;(0.0, 0.0)
181483;1314905267;1314905494;(0.26666666666666666, 0.049)
345251;1814939959;1814939984;(0.06666666666666667, 0.045)
181484;1314905269;1314905693;(0.0, 0.001)
151496;912508057;2053915153;(0.0, 0.001)
330256;1758292803;1758292815;(0.11666666666666667, 0.04)
151497;912508058;915282083;(0.0, 0.0)
330257;1758292803;1758292796;(0.0, 0.0)
196495;1359113751;1359113705;(0.13333333333333333, 0.049)
166471;1273673968;1577277535;(0.016666666666666666, 0.002)
151498;912508058;915282615;(0.15, 0.051)
330258;1758292803;1758292819;(0.31666666666666665, 0.163)
166472;1273673992;827131964;(0.15, 0.04)
151499;912508059;912507990;(0.0, 0.004)
345252;1814939959;1814939900;(0.13333333333333333, 0.052)
330259;1758292804;1758292792;(0.1, 0.05)
330260;1758292804;1758292819;(-1, -1)
330261;1758292804;1758292814;(-1, -1)
181485;1314905269;10753882634;(0.13333333333333333, 0.067)
330262;1758292804;1758292796;(0.0, 0.001)
166473;1273673992;3590100086;(0.2, 0.062)
330263;1758292806;1758292813;(-1, -1)
330264;1758292807;1758292818;(0.16666666666666666, 0.068)
166474;1273673992;1273705190;(-1, -1)
330265;1758292807;1758292799;(0.0, 0.001)
166475;1273674074;1273977942;(-1, -1)
196496;1359113754;1359113841;(0.0, 0.0)
330266;1758292807;5145700302;(-1, -1)
151500;912508064;912508072;(1.4, 0.191)
151501;912508064;31035148;(-1, -1)
330267;1758292807;1758292795;(0.2, 0.054)
151502;912508066;912508068;(0.6333333333333333, 0.21)
330268;1758292808;1756940133;(0.016666666666666666, 0.008)
166476;1273674074;1273957970;(0.1, 0.032)
151503;912508066;912508059;(0.0, 0.003)
181486;1314905271;1314905947;(0.23333333333333334, 0.05)
166477;1273674074;5462873445;(0.08333333333333333, 0.058)
181487;1314905271;1272936934;(0.16666666666666666, 0.087)
181488;1314905287;1314905840;(0.23333333333333334, 0.048)
345253;1814939960;1814939874;(0.0, 0.005)
166478;1273674180;1235100381;(0.5833333333333334, 0.038)
166479;1273674180;1329130602;(0.0, 0.0)
166480;1273674180;1273846964;(0.0, 0.0)
166481;1273674366;2700407125;(0.0, 0.0)
151504;912508068;6759811775;(0.0, 0.002)
196497;1359113754;1359113751;(0.31666666666666665, 0.036)
151505;912508068;912508002;(0.35, 0.12)
151506;912508069;915282634;(-1, -1)
330269;1758292808;1758292795;(0.2, 0.088)
330270;1758292808;1758292818;(0.1, 0.06)
166482;1273674366;445250099;(0.016666666666666666, 0.012)
196498;1359113754;7039532383;(0.11666666666666667, 0.017)
196499;1359113755;1359113742;(0.18333333333333332, 0.032)
196500;1359113755;1359113720;(0.0, 0.0)
196501;1359113755;1359113703;(1.3666666666666667, 0.214)
345254;1814939960;1814939966;(0.0, 0.008)
151507;912508072;888212423;(0.1, 0.054)
181489;1314905287;1314905445;(0.0, 0.0)
181490;1314905287;1314905889;(0.11666666666666667, 0.066)
166483;1273674399;1724963188;(0.18333333333333332, 0.05)
181491;1314905290;1314905645;(0.0, 0.0)
330271;1758292809;1758292820;(0.0, 0.003)
330272;1758292809;1758292797;(0.18333333333333332, 0.049)
330273;1758292809;1756285445;(0.0, 0.0)
196502;1359113757;1359113764;(0.0, 0.002)
345255;1814939960;1814939913;(0.05, 0.008)
196503;1359113757;1359113687;(0.3333333333333333, 0.077)
196504;1359113757;7039532383;(0.23333333333333334, 0.034)
166484;1273674399;1724963236;(0.0, 0.0)
196505;1359113757;1359113917;(-1, -1)
166485;1273674399;1273978283;(0.35, 0.041)
196506;1359113761;1359113807;(0.0, 0.003)
196507;1359113761;1359113776;(-1, -1)
181492;1314905290;1314905038;(0.2833333333333333, 0.047)
181493;1314905290;1272936477;(0.23333333333333334, 0.087)
330274;1758292810;1758292835;(0.2, 0.109)
181494;1314905290;1314905669;(-1, -1)
330275;1758292810;1758292790;(-1, -1)
151508;912508072;912507995;(0.0, 0.002)
181495;1314905300;10039718755;(0.0, 0.0)
166486;1273674543;629044532;(1.1333333333333333, 0.42)
151509;912508077;912507979;(0.016666666666666666, 0.005)
166487;1273674543;5500281300;(0.16666666666666666, 0.085)
196508;1359113761;1359113791;(1.5166666666666666, 0.176)
151510;912508077;912507936;(0.2, 0.07)
166488;1273674543;1273763603;(0.15, 0.053)
196509;1359113763;1359113800;(-1, -1)
166489;1273674558;1273482629;(0.0, 0.006)
166490;1273674558;1273795136;(-1, -1)
345256;1814939961;1814939912;(0.05, 0.026)
196510;1359113763;1359113742;(0.0, 0.003)
345257;1814939961;1814939908;(0.0, 0.0)
330276;1758292810;1758292798;(0.0, 0.003)
181496;1314905300;1314905855;(0.38333333333333336, 0.145)
345258;1814939961;1814940002;(0.21666666666666667, 0.049)
330277;1758292810;1758292817;(0.06666666666666667, 0.037)
196511;1359113763;1359113794;(1.55, 0.318)
181497;1314905300;8107489544;(0.0, 0.0)
